Student_ID,Gender,Age,State,City,College_Type,Degree_Stream,10th_Percentage,12th_Percentage,Graduation_Percentage,CGPA,Backlogs,Attendance,Internship,Internship_Months,Projects,Certifications,Aptitude_Score,Coding_Score,Communication_Score,Technical_Score,Mock_Interview_Score,Resume_Score,Company_Type,Placement_Package_LPA,Placement_Status
SP101512,Female,26,Delhi,Indore,Private,B.Tech,63,70,55,7.74,4,77,No,0,1,3,61,55,68,56,66,62,,0.0,Not Placed
SP101513,Female,25,Madhya Pradesh,Delhi,Private,MBA,77,73,85,7.25,3,76,No,0,4,7,44,77,59,36,82,58,,0.0,Not Placed
SP101514,Male,23,Uttar Pradesh,Indore,Autonomous,MBA,64,72,73,8.38,4,71,Yes,4,3,2,72,68,65,49,64,77,,0.0,Not Placed
SP101515,Male,21,Delhi,Ahmedabad,Government,B.Tech,73,52,75,5.0,5,70,No,0,0,8,62,40,68,62,45,54,,0.0,Not Placed
SP101516,Female,23,Delhi,Delhi,Private,B.Sc,78,80,75,8.79,2,88,No,0,6,10,70,48,70,75,71,80,MNC,4.34,Placed
SP101517,Male,23,Madhya Pradesh,Pune,Government,BCA,76,85,77,6.06,2,86,No,0,2,6,72,73,50,62,71,61,,0.0,Not Placed
SP101518,Female,20,Uttar Pradesh,Jaipur,Private,B.Sc,70,69,60,5.0,5,84,No,0,2,4,49,43,45,59,63,51,,0.0,Not Placed
SP101519,Female,23,Uttar Pradesh,Pune,Private,B.Tech,76,79,63,6.49,3,78,Yes,5,2,7,53,60,75,83,63,87,Government,5.7,Placed
SP101520,Male,23,Madhya Pradesh,Chennai,Government,B.Sc,79,63,57,6.53,2,82,Yes,1,3,6,43,59,54,65,76,73,,0.0,Not Placed
SP101521,Female,24,Tamil Nadu,Bengaluru,Private,MCA,72,67,61,6.53,5,69,No,0,5,0,79,41,75,76,73,60,Product,2.5,Placed
SP101522,Female,21,Delhi,Lucknow,Private,MCA,59,64,78,7.68,3,77,No,0,4,5,90,61,77,79,59,71,Startup,5.21,Placed
SP101523,Male,23,Delhi,Ahmedabad,Private,B.Tech,73,69,67,6.59,5,69,No,0,2,2,58,62,71,48,71,52,,0.0,Not Placed
SP101524,Female,22,Rajasthan,Chennai,Private,BBA,85,78,75,7.66,0,73,No,0,8,6,55,98,73,51,78,68,Product,6.03,Placed
SP101525,Female,21,Tamil Nadu,Delhi,Private,B.Tech,78,81,77,9.9,1,80,No,0,2,9,88,70,74,86,100,82,Service,8.13,Placed
SP101526,Male,24,Gujarat,Mumbai,Autonomous,MBA,90,63,61,6.25,3,67,No,0,3,5,53,41,60,51,63,68,,0.0,Not Placed
SP101527,Male,25,Karnataka,Indore,Private,B.Com,61,61,61,6.39,2,94,No,0,2,4,74,65,86,56,75,73,,0.0,Not Placed
SP101528,Female,25,Gujarat,Lucknow,Autonomous,BCA,94,85,91,9.62,2,83,Yes,5,5,10,76,93,52,99,71,55,MNC,8.91,Placed
SP101529,Female,22,Uttar Pradesh,Bhopal,Autonomous,BBA,72,98,62,5.02,1,74,No,0,3,5,55,49,78,64,74,86,,0.0,Not Placed
SP101530,Female,24,Tamil Nadu,Bengaluru,Government,B.Tech,70,73,78,7.5,3,82,No,0,5,3,76,67,70,60,66,57,MNC,2.5,Placed
SP101531,Female,25,Rajasthan,Indore,Private,BBA,77,58,69,9.9,4,77,Yes,1,2,3,65,67,63,70,85,65,Service,5.63,Placed
SP101532,Female,22,Maharashtra,Pune,Government,B.Tech,85,80,76,8.09,2,88,Yes,1,6,5,77,74,81,67,68,92,Government,3.44,Placed
SP101533,Female,25,Tamil Nadu,Lucknow,Government,MBA,81,69,84,6.98,5,71,Yes,4,3,2,65,61,79,59,66,65,Government,2.5,Placed
SP101534,Female,22,Rajasthan,Indore,Government,BCA,65,77,75,8.84,1,86,Yes,5,4,5,89,70,78,63,91,57,MNC,5.73,Placed
SP101535,Male,23,Maharashtra,Delhi,Private,B.Sc,75,62,64,6.36,4,80,Yes,1,4,2,61,41,62,39,46,64,,0.0,Not Placed
SP101536,Male,25,Maharashtra,Lucknow,Private,BCA,75,77,81,7.1,1,79,Yes,8,2,6,83,66,73,37,77,76,MNC,3.35,Placed
SP101537,Male,25,Karnataka,Lucknow,Autonomous,BBA,70,81,63,7.79,4,67,No,0,2,4,77,53,66,49,86,78,,0.0,Not Placed
SP101538,Male,21,Tamil Nadu,Chennai,Private,BBA,80,65,76,9.11,1,71,No,0,5,9,70,100,77,80,80,77,MNC,6.56,Placed
SP101539,Female,25,Delhi,Jaipur,Government,MBA,56,64,73,9.89,4,87,Yes,2,1,3,61,55,61,57,77,56,,0.0,Not Placed
SP101540,Male,26,Gujarat,Pune,Government,BCA,77,73,59,5.0,4,78,No,0,6,4,70,53,55,54,75,56,,0.0,Not Placed
SP101541,Female,23,Karnataka,Chennai,Private,MBA,68,82,70,7.5,3,86,Yes,3,5,5,71,44,72,43,75,82,Service,2.5,Placed
SP101542,Male,23,Rajasthan,Delhi,Private,MBA,57,71,65,6.99,4,84,No,0,3,7,75,46,71,48,59,65,,0.0,Not Placed
SP101543,Female,22,Gujarat,Chennai,Private,B.Tech,65,87,82,6.75,3,70,Yes,3,3,5,88,67,54,59,70,72,MNC,3.38,Placed
SP101544,Male,21,Uttar Pradesh,Bengaluru,Government,B.Com,66,98,75,6.0,0,76,No,0,5,8,66,70,95,77,91,93,Product,2.5,Placed
SP101545,Male,23,Rajasthan,Mumbai,Private,B.Tech,70,57,75,8.9,1,80,Yes,5,5,5,83,59,67,58,64,67,Startup,4.36,Placed
SP101546,Male,21,Maharashtra,Ahmedabad,Private,MBA,79,59,62,7.29,5,82,No,0,4,2,68,60,53,63,45,57,,0.0,Not Placed
SP101547,Female,25,Delhi,Indore,Government,BBA,75,68,73,7.34,4,74,Yes,4,6,3,70,69,65,67,64,63,,0.0,Not Placed
SP101548,Male,24,Madhya Pradesh,Lucknow,Government,MBA,84,55,60,7.49,2,69,No,0,0,4,82,53,58,78,59,60,,0.0,Not Placed
SP101549,Male,23,Gujarat,Pune,Private,BBA,98,86,78,8.67,1,87,Yes,8,2,10,60,67,67,67,75,86,MNC,4.69,Placed
SP101550,Female,25,Madhya Pradesh,Lucknow,Private,B.Tech,90,83,71,9.83,0,84,No,0,4,8,88,59,77,80,83,95,Product,5.16,Placed
SP101551,Female,22,Tamil Nadu,Mumbai,Private,B.Sc,50,64,72,6.44,2,82,No,0,0,4,60,59,61,61,77,61,,0.0,Not Placed
SP101552,Male,23,Rajasthan,Jaipur,Government,MCA,80,75,67,7.75,3,80,Yes,5,4,4,58,66,63,62,75,74,Startup,6.61,Placed
SP101553,Female,24,Gujarat,Lucknow,Autonomous,B.Com,72,75,87,5.85,2,74,Yes,4,5,2,68,44,53,59,56,63,,0.0,Not Placed
SP101554,Female,22,Delhi,Jaipur,Private,B.Tech,82,88,69,6.69,2,72,No,0,6,6,71,100,75,85,73,76,Government,5.16,Placed
SP101555,Female,24,Tamil Nadu,Mumbai,Government,BBA,89,65,75,7.27,2,87,Yes,3,6,3,71,83,70,74,82,93,MNC,4.52,Placed
SP101556,Male,25,Rajasthan,Mumbai,Private,BCA,57,69,50,5.0,5,73,Yes,1,4,1,40,53,35,47,47,56,,0.0,Not Placed
SP101557,Male,24,Madhya Pradesh,Ahmedabad,Government,B.Com,85,69,75,5.64,3,92,Yes,1,6,9,66,60,61,75,67,67,Product,2.5,Placed
SP101558,Female,23,Rajasthan,Lucknow,Government,B.Tech,78,62,73,5.54,3,68,No,0,2,3,77,73,78,56,72,75,Startup,2.5,Placed
SP101559,Female,26,Maharashtra,Bhopal,Private,B.Sc,80,65,50,5.68,5,66,No,0,1,0,60,64,35,73,53,43,,0.0,Not Placed
SP101560,Female,20,Gujarat,Chennai,Private,BCA,70,77,83,8.48,2,73,Yes,3,4,2,93,71,69,52,68,85,Startup,3.97,Placed
SP101561,Male,25,Tamil Nadu,Bhopal,Private,B.Sc,64,61,88,7.25,1,73,No,0,5,5,61,75,59,76,71,82,MNC,2.85,Placed
SP101562,Male,26,Karnataka,Bhopal,Government,B.Tech,75,74,67,7.07,1,74,Yes,8,5,6,75,54,87,80,89,72,Product,4.04,Placed
SP101563,Female,22,Gujarat,Indore,Government,MBA,90,56,76,6.12,4,79,No,0,5,3,80,62,47,57,58,64,,0.0,Not Placed
SP101564,Male,23,Karnataka,Indore,Private,BBA,68,94,83,9.59,0,82,Yes,11,3,9,75,96,86,87,74,70,MNC,10.26,Placed
SP101565,Male,26,Delhi,Ahmedabad,Autonomous,MCA,73,97,61,8.25,2,79,Yes,3,5,2,88,77,64,48,54,83,Service,2.89,Placed
SP101566,Female,22,Madhya Pradesh,Lucknow,Private,MCA,61,62,66,8.97,2,76,No,0,4,7,58,59,69,75,70,70,,0.0,Not Placed
SP101567,Female,23,Uttar Pradesh,Bhopal,Private,B.Sc,83,98,95,8.47,1,85,No,0,4,7,78,88,72,72,78,74,Product,7.15,Placed
SP101568,Female,23,Uttar Pradesh,Chennai,Autonomous,MBA,83,76,73,8.81,2,70,No,0,2,4,72,53,74,52,57,90,,0.0,Not Placed
SP101569,Female,22,Karnataka,Lucknow,Autonomous,B.Com,70,68,64,7.61,2,84,Yes,6,5,8,73,83,88,71,95,54,MNC,5.62,Placed
SP101570,Female,25,Delhi,Indore,Private,BCA,94,98,81,7.78,1,61,No,0,8,4,79,69,75,49,69,73,Government,2.5,Placed
SP101571,Female,25,Rajasthan,Ahmedabad,Autonomous,MBA,81,62,57,5.0,5,78,Yes,2,1,7,51,30,38,64,41,68,,0.0,Not Placed
SP101572,Female,21,Rajasthan,Delhi,Private,B.Tech,81,88,78,9.7,0,90,Yes,6,5,7,81,72,87,92,95,60,Service,8.4,Placed
SP101573,Female,22,Tamil Nadu,Bhopal,Autonomous,BCA,81,65,77,7.82,3,82,No,0,3,4,72,61,78,79,55,76,MNC,3.35,Placed
SP101574,Female,22,Maharashtra,Indore,Autonomous,B.Tech,67,88,70,7.21,3,70,Yes,5,3,2,67,65,78,53,69,72,,0.0,Not Placed
SP101575,Male,26,Gujarat,Bengaluru,Government,BBA,70,75,75,8.35,2,66,Yes,3,5,10,48,78,68,70,89,72,Product,5.23,Placed
SP101576,Female,25,Gujarat,Bhopal,Private,B.Tech,77,69,58,8.57,3,77,Yes,2,2,1,73,47,61,59,68,67,,0.0,Not Placed
SP101577,Male,26,Karnataka,Jaipur,Autonomous,B.Tech,84,81,62,7.48,2,83,Yes,5,5,7,76,82,62,38,71,73,MNC,4.13,Placed
SP101578,Female,23,Gujarat,Indore,Private,BCA,68,93,82,8.34,1,80,Yes,8,4,6,82,43,66,61,71,70,,0.0,Not Placed
SP101579,Female,27,Madhya Pradesh,Bhopal,Private,MCA,80,81,65,6.67,3,69,Yes,5,8,2,67,52,52,46,66,58,,0.0,Not Placed
SP101580,Female,26,Delhi,Pune,Private,BCA,92,80,85,8.87,2,82,Yes,2,4,7,76,73,75,78,79,95,MNC,6.2,Placed
SP101581,Female,22,Madhya Pradesh,Mumbai,Private,B.Sc,58,63,74,5.0,5,73,No,0,4,3,78,41,35,39,75,46,,0.0,Not Placed
SP101582,Female,25,Maharashtra,Bengaluru,Private,B.Tech,51,58,70,7.74,5,84,No,0,6,5,59,44,63,46,66,64,,0.0,Not Placed
SP101583,Male,24,Karnataka,Bengaluru,Private,BCA,70,77,64,6.37,5,83,No,0,3,7,59,55,61,56,57,55,,0.0,Not Placed
SP101584,Female,26,Tamil Nadu,Indore,Private,MBA,87,91,81,6.05,1,90,Yes,4,4,3,70,58,61,75,62,75,Product,2.5,Placed
SP101585,Male,23,Madhya Pradesh,Bhopal,Private,BBA,98,98,93,9.9,0,97,Yes,12,7,7,96,100,100,100,72,82,Service,11.75,Placed
SP101586,Female,24,Gujarat,Jaipur,Private,MBA,82,84,76,8.81,2,86,No,0,5,4,90,56,78,66,59,76,MNC,3.63,Placed
SP101587,Male,20,Tamil Nadu,Delhi,Government,MCA,68,72,76,7.81,3,80,No,0,7,7,80,63,60,90,72,90,MNC,5.25,Placed
SP101588,Male,21,Madhya Pradesh,Delhi,Private,BBA,76,75,76,7.68,3,79,Yes,2,4,4,56,62,79,65,80,80,MNC,3.32,Placed
SP101589,Male,21,Madhya Pradesh,Indore,Autonomous,BBA,78,68,89,9.43,2,84,No,0,5,5,77,78,81,72,75,79,Startup,8.24,Placed
SP101590,Male,23,Karnataka,Bhopal,Private,BCA,81,92,66,8.6,1,85,No,0,8,4,57,94,71,78,53,86,MNC,5.64,Placed
SP101591,Female,24,Uttar Pradesh,Indore,Government,MBA,74,89,57,6.15,4,60,No,0,3,7,41,41,38,38,60,70,,0.0,Not Placed
SP101592,Male,23,Madhya Pradesh,Indore,Private,B.Sc,80,69,79,8.42,2,93,Yes,6,4,7,71,89,87,91,79,97,Startup,10.41,Placed
SP101593,Male,23,Madhya Pradesh,Bhopal,Private,B.Tech,73,62,51,9.9,4,80,Yes,5,1,1,65,71,70,45,71,60,Product,4.78,Placed
SP101594,Female,24,Tamil Nadu,Pune,Private,BBA,64,84,78,8.38,4,70,Yes,7,3,7,83,51,66,62,67,67,Startup,4.02,Placed
SP101595,Male,22,Gujarat,Jaipur,Autonomous,B.Tech,50,70,53,5.0,5,74,Yes,1,3,4,46,35,57,36,60,54,,0.0,Not Placed
SP101596,Female,24,Madhya Pradesh,Jaipur,Private,BCA,58,53,56,5.0,3,75,Yes,1,2,3,58,57,66,39,51,61,,0.0,Not Placed
SP101597,Female,26,Gujarat,Pune,Government,B.Tech,78,80,74,8.57,2,70,Yes,6,6,4,59,85,50,78,61,94,MNC,7.7,Placed
SP101598,Male,25,Karnataka,Mumbai,Government,B.Sc,58,63,59,7.27,3,61,No,0,0,5,54,54,62,33,49,66,Product,2.5,Placed
SP101599,Male,23,Karnataka,Delhi,Private,MCA,77,71,77,8.92,2,86,Yes,10,6,6,78,73,65,68,56,76,Product,6.3,Placed
SP101600,Male,26,Delhi,Bhopal,Government,MBA,73,74,71,9.18,4,77,Yes,2,4,4,67,77,62,84,79,50,Product,8.66,Placed
SP101601,Male,23,Delhi,Lucknow,Private,B.Sc,70,76,76,6.67,2,81,Yes,5,4,10,49,69,80,75,69,81,Startup,4.13,Placed
SP101602,Female,24,Gujarat,Ahmedabad,Private,MCA,70,73,82,8.34,2,83,Yes,7,3,4,75,60,100,65,76,45,Product,3.56,Placed
SP101603,Female,23,Karnataka,Bengaluru,Government,BBA,75,87,77,7.78,3,86,Yes,9,8,4,79,73,71,60,63,66,Government,4.36,Placed
SP101604,Male,25,Gujarat,Lucknow,Autonomous,B.Sc,84,84,76,7.45,2,79,Yes,4,8,2,48,49,83,78,70,93,MNC,2.5,Placed
SP101605,Male,25,Uttar Pradesh,Bengaluru,Private,MCA,68,52,77,6.42,4,75,No,0,1,6,54,60,83,38,54,77,,0.0,Not Placed
SP101606,Female,23,Tamil Nadu,Pune,Government,MBA,57,82,73,9.33,2,78,Yes,1,4,6,50,74,72,59,59,81,Service,3.99,Placed
SP101607,Female,24,Gujarat,Chennai,Private,MCA,85,81,95,9.9,0,93,Yes,12,7,10,96,100,69,100,81,91,Government,14.1,Placed
SP101608,Female,20,Tamil Nadu,Delhi,Government,MBA,73,63,86,7.31,1,82,No,0,4,7,75,100,71,62,80,52,Product,6.08,Placed
SP101609,Female,23,Madhya Pradesh,Chennai,Government,BCA,79,89,71,7.91,0,79,Yes,5,3,7,96,65,66,66,56,74,,0.0,Not Placed
SP101610,Female,24,Karnataka,Mumbai,Autonomous,B.Tech,86,74,73,9.01,2,94,Yes,5,4,2,74,68,69,58,59,74,MNC,4.02,Placed
SP101611,Male,24,Uttar Pradesh,Pune,Autonomous,B.Sc,50,70,52,7.06,3,81,Yes,1,0,1,65,39,71,52,61,46,,0.0,Not Placed
SP101612,Female,20,Madhya Pradesh,Delhi,Government,B.Tech,68,80,63,8.45,1,90,No,0,2,4,85,43,54,52,68,79,Product,2.5,Placed
SP101613,Male,24,Uttar Pradesh,Pune,Government,BBA,65,60,59,8.04,3,82,No,0,8,6,49,54,72,74,60,81,MNC,2.5,Placed
SP101614,Male,23,Rajasthan,Mumbai,Private,BBA,98,98,70,7.73,3,77,Yes,9,6,7,70,71,67,59,86,89,Service,4.35,Placed
SP101615,Female,22,Maharashtra,Jaipur,Private,MCA,61,57,68,5.86,4,63,No,0,0,7,66,67,35,75,67,64,,0.0,Not Placed
SP101616,Female,25,Karnataka,Pune,Private,B.Sc,63,84,61,6.12,5,80,No,0,0,3,58,30,56,46,54,56,,0.0,Not Placed
SP101617,Female,22,Rajasthan,Ahmedabad,Private,B.Tech,85,74,63,5.34,5,60,No,0,2,2,65,65,47,58,76,63,,0.0,Not Placed
SP101618,Female,26,Gujarat,Bhopal,Private,B.Com,74,83,81,6.7,2,75,Yes,6,7,6,83,57,76,58,91,79,Product,2.57,Placed
SP101619,Male,23,Delhi,Jaipur,Private,BBA,88,90,94,9.13,0,82,Yes,9,5,4,80,91,100,88,89,94,Government,10.96,Placed
SP101620,Male,23,Rajasthan,Chennai,Government,BCA,80,79,84,9.9,2,84,No,0,3,4,82,68,91,87,84,88,Service,8.04,Placed
SP101621,Female,25,Delhi,Ahmedabad,Private,B.Tech,69,58,61,8.38,2,81,Yes,1,5,2,60,61,57,44,83,94,,0.0,Not Placed
SP101622,Female,20,Tamil Nadu,Pune,Government,B.Tech,64,70,62,8.35,3,68,Yes,7,7,6,70,47,75,67,55,52,Product,4.09,Placed
SP101623,Male,21,Rajasthan,Mumbai,Private,MCA,69,61,60,6.41,3,76,No,0,1,4,64,53,55,51,59,54,,0.0,Not Placed
SP101624,Male,27,Karnataka,Ahmedabad,Private,B.Sc,67,76,86,8.23,3,78,No,0,7,5,60,42,69,59,76,71,MNC,2.5,Placed
SP101625,Female,21,Gujarat,Lucknow,Private,B.Tech,61,59,59,6.8,3,80,Yes,1,5,3,71,59,56,47,68,63,Startup,2.5,Placed
SP101626,Male,23,Maharashtra,Pune,Private,B.Sc,78,70,68,8.11,5,83,No,0,0,2,71,55,73,40,75,76,,0.0,Not Placed
SP101627,Male,23,Delhi,Ahmedabad,Autonomous,B.Tech,62,68,76,7.31,2,72,No,0,5,4,60,67,74,91,81,71,Startup,4.85,Placed
SP101628,Female,23,Delhi,Bhopal,Government,MBA,85,71,84,6.53,2,84,No,0,3,3,80,78,73,70,80,72,Startup,2.5,Placed
SP101629,Female,24,Tamil Nadu,Jaipur,Private,B.Tech,71,82,77,5.26,2,78,Yes,3,4,4,70,58,72,57,77,71,MNC,2.5,Placed
SP101630,Female,24,Delhi,Jaipur,Private,B.Com,75,75,79,9.9,2,75,No,0,6,7,77,71,78,81,82,59,MNC,6.84,Placed
SP101631,Male,23,Madhya Pradesh,Indore,Private,B.Sc,81,98,84,8.24,0,78,Yes,6,6,7,91,72,80,79,74,90,MNC,7.44,Placed
SP101632,Male,23,Karnataka,Bengaluru,Autonomous,B.Tech,76,76,74,7.95,2,92,Yes,5,3,3,74,52,74,36,78,75,,0.0,Not Placed
SP101633,Female,22,Tamil Nadu,Bhopal,Private,BCA,77,57,62,5.15,4,71,No,0,2,6,67,62,49,64,55,72,,0.0,Not Placed
SP101634,Male,23,Madhya Pradesh,Lucknow,Government,MBA,69,67,78,9.7,1,95,Yes,6,5,1,58,76,65,56,70,91,Product,5.28,Placed
SP101635,Male,23,Uttar Pradesh,Bengaluru,Private,BCA,69,52,57,8.21,5,66,Yes,2,4,2,81,71,74,69,43,49,Service,4.03,Placed
SP101636,Male,23,Madhya Pradesh,Mumbai,Autonomous,B.Sc,58,58,77,8.59,2,92,Yes,5,4,9,85,79,79,68,82,73,MNC,8.05,Placed
SP101637,Male,24,Madhya Pradesh,Indore,Government,MBA,60,69,74,5.35,3,71,Yes,3,5,2,70,68,60,68,67,56,,0.0,Not Placed
SP101638,Male,24,Karnataka,Bhopal,Government,BCA,55,79,68,7.57,2,77,No,0,4,7,79,79,57,56,58,77,Product,4.54,Placed
SP101639,Male,24,Delhi,Chennai,Autonomous,MCA,72,86,63,5.88,4,79,No,0,5,7,91,51,53,63,63,88,,0.0,Not Placed
SP101640,Female,22,Gujarat,Jaipur,Private,B.Tech,91,70,77,9.46,2,79,No,0,3,9,77,64,86,88,73,81,MNC,7.14,Placed
SP101641,Male,24,Gujarat,Bhopal,Private,B.Tech,61,65,63,6.81,3,95,Yes,3,2,3,75,58,64,61,78,59,,0.0,Not Placed
SP101642,Male,26,Rajasthan,Mumbai,Private,B.Tech,83,75,72,8.96,0,78,No,0,2,3,67,64,68,65,67,82,Startup,4.82,Placed
SP101643,Female,22,Rajasthan,Pune,Government,MBA,74,57,82,8.98,1,80,Yes,2,5,5,59,71,70,78,72,67,Service,5.74,Placed
SP101644,Male,24,Madhya Pradesh,Bhopal,Private,B.Com,77,50,50,5.87,4,80,Yes,1,1,3,52,64,43,48,57,67,,0.0,Not Placed
SP101645,Male,24,Rajasthan,Delhi,Private,MCA,61,78,90,7.12,1,75,Yes,4,5,7,63,82,58,52,66,76,Startup,4.19,Placed
SP101646,Male,20,Madhya Pradesh,Indore,Private,MBA,51,70,62,7.54,1,84,Yes,1,0,6,55,67,49,59,55,79,,0.0,Not Placed
SP101647,Male,23,Madhya Pradesh,Bengaluru,Government,B.Sc,61,60,67,6.34,5,73,No,0,1,0,61,48,59,48,62,53,,0.0,Not Placed
SP101648,Male,24,Tamil Nadu,Bhopal,Private,MCA,50,52,71,8.22,4,82,Yes,5,4,5,74,40,86,80,47,65,,0.0,Not Placed
SP101649,Female,25,Gujarat,Mumbai,Private,B.Com,70,83,58,7.42,5,75,Yes,1,5,6,52,46,47,76,65,79,,0.0,Not Placed
SP101650,Female,23,Delhi,Delhi,Private,B.Tech,79,79,83,9.7,1,80,Yes,4,1,8,78,62,80,62,87,76,MNC,5.66,Placed
SP101651,Female,21,Delhi,Mumbai,Private,B.Sc,59,69,62,9.17,5,77,Yes,3,7,4,67,91,65,70,50,52,MNC,6.51,Placed
SP101652,Female,26,Gujarat,Jaipur,Government,MCA,75,74,86,8.4,0,71,Yes,6,7,5,86,65,81,74,79,76,MNC,6.18,Placed
SP101653,Female,21,Maharashtra,Bhopal,Private,B.Sc,77,65,72,6.12,1,77,Yes,3,3,5,77,69,76,71,74,71,Product,2.5,Placed
SP101654,Male,23,Gujarat,Jaipur,Government,B.Sc,73,90,63,8.07,3,83,No,0,1,1,44,51,72,64,64,73,,0.0,Not Placed
SP101655,Female,22,Madhya Pradesh,Bhopal,Autonomous,B.Com,65,90,84,6.07,4,73,No,0,4,5,62,63,45,68,81,48,,0.0,Not Placed
SP101656,Male,23,Madhya Pradesh,Mumbai,Government,B.Com,81,83,79,7.37,1,79,Yes,1,3,8,80,52,69,88,76,59,MNC,2.64,Placed
SP101657,Male,27,Delhi,Chennai,Government,B.Sc,53,52,50,7.03,5,73,No,0,2,6,53,30,37,30,73,70,,0.0,Not Placed
SP101658,Female,23,Tamil Nadu,Pune,Government,BCA,61,50,59,5.0,5,64,No,0,2,4,48,49,82,60,40,49,,0.0,Not Placed
SP101659,Female,21,Delhi,Bengaluru,Private,BCA,78,66,57,6.03,3,85,Yes,3,2,8,48,61,53,52,42,62,,0.0,Not Placed
SP101660,Male,22,Rajasthan,Chennai,Private,B.Tech,87,69,76,7.87,3,92,Yes,7,3,4,73,68,48,88,76,63,MNC,7.84,Placed
SP101661,Female,25,Delhi,Bengaluru,Autonomous,BBA,65,74,89,7.78,2,78,Yes,1,4,8,85,48,70,68,70,84,Product,2.5,Placed
SP101662,Male,21,Delhi,Delhi,Private,B.Tech,65,81,73,7.26,3,76,Yes,6,5,2,62,80,97,40,77,80,MNC,4.52,Placed
SP101663,Male,24,Uttar Pradesh,Bhopal,Government,B.Tech,64,62,57,7.21,2,62,Yes,3,4,5,51,41,67,37,81,60,,0.0,Not Placed
SP101664,Male,22,Rajasthan,Mumbai,Autonomous,BCA,61,59,64,5.0,3,62,No,0,2,4,56,41,48,33,55,75,,0.0,Not Placed
SP101665,Female,21,Delhi,Lucknow,Autonomous,B.Sc,76,69,78,6.04,3,86,No,0,5,1,73,100,82,68,68,68,Product,3.49,Placed
SP101666,Male,23,Madhya Pradesh,Bhopal,Government,BBA,50,60,50,7.13,5,66,Yes,1,4,4,53,49,63,44,46,69,,0.0,Not Placed
SP101667,Male,24,Uttar Pradesh,Delhi,Private,B.Tech,67,59,72,8.48,1,99,Yes,5,6,0,85,73,54,77,69,75,Startup,6.12,Placed
SP101668,Female,24,Karnataka,Jaipur,Autonomous,B.Com,75,62,81,8.56,2,76,Yes,3,1,4,84,90,55,56,53,58,Startup,7.51,Placed
SP101669,Male,26,Rajasthan,Jaipur,Autonomous,MBA,50,69,78,5.37,2,88,No,0,2,2,63,64,60,49,61,85,MNC,2.5,Placed
SP101670,Male,21,Rajasthan,Jaipur,Private,B.Com,85,68,53,8.17,2,95,Yes,7,5,3,73,81,85,78,68,80,Product,8.4,Placed
SP101671,Female,22,Tamil Nadu,Ahmedabad,Autonomous,B.Com,75,82,76,7.2,1,79,Yes,5,6,4,75,58,66,79,74,70,MNC,4.42,Placed
SP101672,Male,22,Gujarat,Lucknow,Autonomous,BBA,66,86,74,8.29,5,83,Yes,1,6,5,59,58,63,77,80,76,,0.0,Not Placed
SP101673,Female,23,Karnataka,Mumbai,Government,BBA,85,73,73,7.92,2,79,No,0,4,2,82,75,75,94,64,77,,0.0,Not Placed
SP101674,Female,25,Delhi,Pune,Private,BCA,69,93,78,7.0,3,73,Yes,2,7,4,58,71,83,39,81,79,Startup,2.5,Placed
SP101675,Male,25,Delhi,Pune,Private,B.Com,58,74,53,7.62,4,72,No,0,1,4,59,30,46,80,61,81,,0.0,Not Placed
SP101676,Male,24,Maharashtra,Indore,Private,BCA,98,85,78,7.78,2,77,No,0,2,8,65,85,66,88,66,84,MNC,6.57,Placed
SP101677,Male,25,Gujarat,Ahmedabad,Autonomous,BCA,83,79,92,9.53,0,87,No,0,2,4,87,49,88,79,84,77,Product,6.23,Placed
SP101678,Male,21,Tamil Nadu,Pune,Private,B.Com,81,77,84,8.44,0,76,No,0,7,1,87,92,66,81,71,81,MNC,6.89,Placed
SP101679,Male,25,Karnataka,Indore,Autonomous,BBA,75,76,78,7.14,4,82,No,0,5,3,51,50,81,62,68,64,,0.0,Not Placed
SP101680,Male,23,Rajasthan,Lucknow,Private,B.Tech,76,65,63,6.21,4,80,No,0,3,7,59,73,55,70,71,75,,0.0,Not Placed
SP101681,Male,22,Gujarat,Ahmedabad,Autonomous,B.Tech,76,72,76,7.27,2,87,No,0,4,2,78,55,52,45,45,64,,0.0,Not Placed
SP101682,Female,24,Gujarat,Mumbai,Government,MBA,71,63,76,9.22,3,76,Yes,4,6,3,69,81,60,66,56,52,MNC,6.33,Placed
SP101683,Female,24,Gujarat,Chennai,Government,B.Sc,78,65,75,7.32,3,84,Yes,1,3,4,71,55,72,30,70,72,Startup,2.5,Placed
SP101684,Male,23,Delhi,Lucknow,Private,B.Com,76,88,74,8.33,3,80,Yes,2,4,7,71,48,77,69,83,73,Product,3.74,Placed
SP101685,Female,22,Tamil Nadu,Delhi,Private,BCA,88,86,80,9.9,0,87,Yes,8,6,4,87,100,85,85,89,88,MNC,8.48,Placed
SP101686,Male,27,Maharashtra,Chennai,Private,MBA,89,77,78,7.72,1,74,No,0,1,7,60,80,77,61,74,68,MNC,3.93,Placed
SP101687,Male,24,Madhya Pradesh,Delhi,Private,B.Sc,72,91,81,9.23,0,91,Yes,8,5,6,80,76,68,68,87,86,MNC,6.91,Placed
SP101688,Male,26,Madhya Pradesh,Lucknow,Autonomous,BCA,68,53,74,7.6,4,76,Yes,3,2,2,61,53,77,57,64,48,Service,2.5,Placed
